event_id,failed_auth,bytes_out,unique_dst,rare_port_hits,process_entropy,label
E0922,1,4365.029559149339,1,0,2.1792337752544277,normal
E0923,1,5176.5448999483315,11,0,2.538533200470124,normal
E0924,0,1806.9761785866374,4,0,2.11090083760072,normal
E0925,38,229342.0278373747,182,26,5.657314420348852,anomaly
E0926,0,2055.7534105021705,1,0,2.744481165415178,normal
E0927,15,129370.76551406622,176,25,5.333711298161209,anomaly
E0928,0,5458.594773206406,2,0,2.953805754061433,normal
E0929,0,3257.860543381186,1,0,1.2264378538097946,normal
E0930,26,158931.73072154663,68,13,5.610337146855329,anomaly
E0931,1,1620.9832201844567,6,0,1.678991280790601,normal
E0932,0,3311.5910784914763,10,1,2.770799790885955,normal
E0933,0,1911.9414329963047,5,0,2.1547059386671794,normal
E0934,0,2329.809621974515,4,1,2.7819510290119736,normal
E0935,0,2383.942798944098,2,0,2.44952084349715,normal
E0936,1,2279.4115025840333,3,0,1.0866485453912798,normal
E0937,1,2524.361380401214,7,0,1.6634939026782294,normal
E0938,0,4219.658549205157,1,0,1.4832972642727886,normal
E0939,0,3742.8110771695815,2,0,1.9056452473170953,normal
E0940,2,1710.4545210976294,2,0,1.8656029649695771,normal
E0941,0,2908.0934076376134,4,0,1.7861945515478745,normal
E0942,24,384017.8631434908,175,5,5.395385776055518,anomaly
E0943,0,2534.8003283032194,8,0,1.1914946977734484,normal
E0944,2,4635.2743970729725,1,0,2.834734581945389,normal
E0945,0,3751.3524086544244,4,0,1.833186372695127,normal
E0946,1,2269.6422629455924,10,0,1.32139955615061,normal
E0947,0,5340.525462868556,10,0,1.8175157027528448,normal
E0948,27,194533.81270631962,164,13,4.391052665976137,anomaly
E0949,0,4282.741618451614,8,0,1.5044351586138207,normal
E0950,0,3007.6231089205726,5,0,2.766624734173732,normal
E0951,0,3447.8403645909957,11,0,2.7225456671704533,normal
E0952,0,980.9541785920328,3,0,1.4454571416414432,normal
E0953,1,2285.5956715294337,11,0,2.2995665358766892,normal
E0954,0,5334.046380342623,9,1,2.8449860685537667,normal
E0955,1,5774.473427681178,4,0,2.609073143918104,normal
E0956,1,2318.3085324160756,3,0,1.2512772238817522,normal
E0957,0,2630.485960817539,6,0,2.074665691559395,normal
E0958,1,3062.2671388061817,1,0,2.296783690338465,normal
E0959,1,4716.623661790806,5,0,1.7404277753847692,normal
E0960,0,4927.508270841965,6,0,2.0637393921108695,normal
E0961,0,5008.7984818103905,4,0,1.258322079107952,normal
E0962,0,1914.712513832908,1,1,1.8282458914299287,normal
E0963,0,2910.219640165966,10,1,2.8639035778061457,normal
E0964,1,2958.6934066641397,9,0,1.9420821855901058,normal
E0965,0,2474.3942686549285,9,1,1.6398199221025704,normal
E0966,1,5663.897427884452,7,0,2.9106171600661668,normal
E0967,0,1749.9262791757117,5,0,2.0031548187713044,normal
E0968,0,5021.4567286860665,7,0,2.4477702192810336,normal
E0969,0,2909.9473360627903,7,1,2.3589252720365943,normal
E0970,0,4162.540514266749,7,0,1.7487929119007577,normal
E0971,1,2036.7308557720846,8,0,2.334828629117094,normal
E0972,0,4125.77206136117,11,0,1.6024406783624316,normal
E0973,0,2943.1200739371393,4,1,2.325519526620234,normal
E0974,1,4930.054005999831,8,0,2.822796064291646,normal
E0975,0,2236.476533007222,1,0,2.428119059718159,normal
E0976,0,3624.007137450489,3,0,1.0338886080773393,normal
E0977,1,2742.5071117764096,4,0,1.3568894590356286,normal
E0978,19,190382.9916987563,188,17,6.146226048527337,anomaly
E0979,0,953.0056054314831,9,0,2.859299725320958,normal
E0980,0,1822.5496155569435,1,0,2.8940569029180008,normal
E0981,0,4313.11089051722,3,1,1.2607972449597458,normal
E0982,0,1586.3994180778488,11,0,1.5304667847124929,normal
E0983,0,5750.449620401506,10,0,1.5993667563090477,normal
E0984,0,5382.838565509677,11,0,2.719649901015862,normal
E0985,0,2972.024442209357,4,0,1.0608715317923523,normal
E0986,0,3468.76794905349,3,0,2.4398376988957837,normal
E0987,16,396487.9098537881,106,23,4.956134022654689,anomaly
E0988,1,3119.204658622498,9,0,1.202397266713577,normal
E0989,0,2244.7950414096936,4,0,1.7836362099353382,normal
E0990,0,5876.9149572313645,3,0,2.406846370524451,normal
E0991,0,3447.857466358534,8,0,2.2354931440977914,normal
E0992,0,1691.9722934786932,2,0,2.4611764116725467,normal
E0993,0,4301.895159015185,3,0,1.583579181754768,normal
E0994,0,5236.161479741686,5,1,1.7885785029527312,normal
E0995,1,2091.8379974093737,9,0,1.409061063002122,normal
E0996,0,2536.6124387851855,7,1,1.809594002467828,normal
E0997,0,2051.699096348718,8,0,1.1165407673254168,normal
E0998,0,2485.9230640762676,4,0,1.3023770691302314,normal
E0999,1,1716.58258353158,9,0,2.7586577218859505,normal
